GAME_ID,NAME,BOX_ART,DETAILS_URL,MAIN_STORY_LENGTH,MAIN_EXTRA_LENGTH,COMPLETIONIST_LENGTH,COMBINED_LENGTH
1727,Atlantic Quest Solitaire,gameimages/33450_Atlantic_Quest_Solitaire.jpg,game.php?id=33450,-1,-1,-1,-1
1728,Astrox: Hostile Space Excavation,gameimages/33562_Astrox_Hostile_Space_Excavation.jpg,game.php?id=33562,-1,-1,-1,-1
1729,AdvertCity,gameimages/33720_AdvertCity.jpg,game.php?id=33720,4,12,24,12.5
1730,Advanced V.G. 2,gameimages/33894_Advanced_VG_2.jpg,game.php?id=33894,15,-1,-1,15
1731,Adam and Eve: The Game - Chapter 1,gameimages/33994_Adam_and_Eve_The_Game_-_Chapter_1.jpg,game.php?id=33994,-1,-1,-1,-1
1732,Adventures of Mana,gameimages/34137_Adventures_of_Mana.jpg,game.php?id=34137,9.5,10,20.5,11.5
1733,A Wild Catgirl Appears!,gameimages/34136_A_Wild_Catgirl_Appears.jpg,game.php?id=34136,57,1,2,1
1734,Another Star,gameimages/34246_Another_Star.jpg,game.php?id=34246,-1,-1,-1,-1
1735,Aozora Meikyuu,gameimages/34247_Aozora_Meikyuu.jpg,game.php?id=34247,43,53,1,50
1736,Assassin's Creed: Identity,gameimages/Assassins-Creed-Identity.jpg,game.php?id=34326,7,20,100,18
1737,ABO MANDO,gameimages/34576_ABO_MANDO.jpg,game.php?id=34576,-1,-1,-1,-1
1738,Alpages: The Five Books,gameimages/34588_ALPAGES__THE_FIVE_BOOKS.jpg,game.php?id=34588,-1,-1,-1,-1
1739,Alekhine's Gun,gameimages/34662_Alekhines_Gun.jpg,game.php?id=34662,12.5,13.5,-1,12.5
1740,Alien Robot Monsters,gameimages/34753_Alien_Robot_Monsters.jpg,game.php?id=34753,-1,-1,-1,-1
1741,Assassin 2015,gameimages/34793_Assassin_2015.jpg,game.php?id=34793,-1,-1,-1,-1
1742,Alpha Storm,gameimages/34794_Alpha_Storm.jpg,game.php?id=34794,-1,-1,-1,-1
1743,A.D. 2044,gameimages/34839_AD_2044.jpg,game.php?id=34839,3,-1,5,3.5
1744,Alone in Space,gameimages/34870_Alone_in_Space.jpg,game.php?id=34870,3,3.5,-1,3.5
1745,Apocalypse Hotel: The Post-Apocalyptic Hotel Simulator!,gameimages/34954_Apocalypse_Hotel_-_The_Post-Apocalyptic_Hotel_Simulator.jpg,game.php?id=34954,-1,-1,-1,-1
1746,Anonymous Notes: Chapter 3 - From the Abyss,gameimages/34977_Anonymous_Notes_Chapter_3_-_From_the_Abyss.jpg,game.php?id=34977,-1,-1,-1,-1
1747,ASTROKILL,gameimages/35064_ASTROKILL.jpg,game.php?id=35064,-1,-1,-1,-1
1748,Monopoly (1991),gameimages/37118_Monopoly.jpg,game.php?id=37118,-1,-1,-1,-1
1749,And So It Was,gameimages/35440_And_So_It_Was.jpg,game.php?id=35440,-1,-1,-1,-1
1750,ATOM GRRRL!!,gameimages/35513_ATOM_GRRRL.jpg,game.php?id=35513,-1,-1,-1,-1
1751,AsteroidsHD,gameimages/35953_AsteroidsHD.jpg,game.php?id=35953,-1,-1,-1,-1
1752,Amnesia: Later,gameimages/35963_Amnesia_Later.jpg,game.php?id=35963,-1,-1,-1,-1
1753,Amnesia Crowd,gameimages/35964_Amnesia_Crowd.jpg,game.php?id=35964,-1,-1,-1,-1
1754,Angelique,gameimages/35967_Angelique.jpg,game.php?id=35967,-1,-1,-1,-1
1755,Angelique: Maren no Rokukishi,gameimages/35969_Angelique_Maren_no_Rokukishi.jpg,game.php?id=35969,-1,-1,-1,-1
1756,Adventure Time: Magic Man's Head Games,gameimages/36002_Adventure_Time_Magic_Mans_Head_Games.jpg,game.php?id=36002,30,45,-1,37
1757,Air Raid,gameimages/36088_Air_Raid.gif,game.php?id=36088,-1,-1,-1,-1
1758,Assault (1983),gameimages/36093_Assault.jpg,game.php?id=36093,-1,-1,-1,-1
1759,Aquaventure,gameimages/36090_Aquaventure.jpg,game.php?id=36090,-1,-1,-1,-1
1760,Armor Ambush,gameimages/36091_Armor_Ambush.png,game.php?id=36091,-1,-1,-1,-1
1761,Artillery Duel,gameimages/36092_Artillery_Duel.png,game.php?id=36092,-1,-1,-1,-1
1762,Absence,gameimages/36121_Absence.jpg,game.php?id=36121,-1,-1,-1,-1
1763,Anti-Opoly,gameimages/36167_Anti-Opoly.jpg,game.php?id=36167,-1,-1,-1,-1
1764,Adventures of Robinson Crusoe,gameimages/36196_Adventures_of_Robinson_Crusoe.jpg,game.php?id=36196,2,-1,3,2.5
1765,Miniature Golf,gameimages/36365_Miniature_Golf.jpg,game.php?id=36365,-1,-1,-1,-1
1766,ASCII Attack,gameimages/36462_ASCII_Attack.jpg,game.php?id=36462,-1,-1,-1,-1
1767,Adam's Venture: Origins,gameimages/36461_adams_venture_origins.jpg,game.php?id=36461,4.5,-1,4.5,4.5
1768,Ace of Seafood,gameimages/36707_Ace_of_Seafood.jpg,game.php?id=36707,3.5,-1,-1,3.5
1769,Alone K.W.,gameimages/36818_Alone_KW.jpg,game.php?id=36818,-1,-1,-1,-1
1770,Ares Omega,gameimages/36824_Ares_Omega.jpg,game.php?id=36824,-1,-1,-1,-1
1771,A Grande Bagunca Espacial - The Big Space Mess,gameimages/36907_A_Grande_Bagunca_Espacial_-_The_Big_Space_Mess.jpg,game.php?id=36907,-1,-1,-1,-1
1772,Aquadelic GT,gameimages/36921_Aquadelic_GT.jpg,game.php?id=36921,-1,-1,-1,-1
1773,At the Mountains of Madness,gameimages/36939_At_the_Mountains_of_Madness.jpg,game.php?id=36939,-1,-1,-1,-1
1774,Asagao Academy: Normal Boots Club,gameimages/36958_Asagao_Academy.jpg,game.php?id=36958,6,12,49.5,26.5
1775,A Cosmic Forest,gameimages/36985_A_Cosmic_Forest.jpg,game.php?id=36985,-1,-1,-1,-1
1776,Alien Rampage,gameimages/37103_Alien_Rampage.jpg,game.php?id=37103,5.5,-1,-1,5.5
1777,Atriage,gameimages/37191_Atriage.jpg,game.php?id=37191,-1,-1,-1,-1
1778,Abandoned Knight,gameimages/37581_Abandoned_Knight.jpg,game.php?id=37581,-1,-1,-1,-1
1779,Axion,gameimages/37583_Axion.jpg,game.php?id=37583,-1,-1,-1,-1
1780,Answered Prayers (2010),gameimages/37654_Answered_Prayers.png,game.php?id=37654,-1,-1,-1,-1
1781,Atulos Online,gameimages/37687_Atulos_Online.jpg,game.php?id=37687,-1,-1,-1,-1
1782,Atorb,gameimages/37718_atorb.jpg,game.php?id=37718,-1,-1,5,5
1783,Awake,gameimages/37719_AWAKE.jpg,game.php?id=37719,-1,-1,-1,-1
1784,A Land Fit For Heroes,gameimages/37726_A_Land_Fit_For_Heroes.jpg,game.php?id=37726,-1,-1,-1,-1
1785,Auto Dealership Tycoon,gameimages/37794_Auto_Dealership_Tycoon.jpg,game.php?id=37794,-1,-1,-1,-1
1786,Alien Blitz,gameimages/37802_Alien_Blitz.jpg,game.php?id=37802,-1,-1,-1,-1
1787,Age of Barbarian: Extended Cut,gameimages/37804_Age_of_Barbarian_Extended_Cut.jpg,game.php?id=37804,-1,-1,-1,-1
1788,Army of Two: SSC Challenge Map Pack DLC,gameimages/256px-ArmyofTwo_front-1-.jpg,game.php?id=37912,-1,6,-1,6
1789,Alice's Patchwork,gameimages/37975_Alices_Patchwork.jpg,game.php?id=37975,12.5,21.5,27.5,18
1790,A Quiver of Crows,gameimages/38065_A_Quiver_of_Crows.jpg,game.php?id=38065,-1,-1,-1,-1
1791,A Family of Grave Diggers,gameimages/38063_a_Family_of_Grave_Diggers.jpg,game.php?id=38063,-1,-1,-1,-1
1792,AIPD: Artificial Intelligence Police Department,gameimages/38078_AIPD_-_Artificial_Intelligence_Police_Department.jpg,game.php?id=38078,-1,-1,-1,-1
1793,Antiflux,gameimages/38149_Antiflux.jpg,game.php?id=38149,-1,-1,-1,-1
1794,Akuatica,gameimages/38163_Akuatica.jpg,game.php?id=38163,-1,-1,-1,-1
1795,Avalon Lords: Dawn Rises,gameimages/38285_Avalon_Lords_Dawn_Rises.jpg,game.php?id=38285,-1,-1,-1,-1
1796,Ancient Wars: Sparta,gameimages/38350_Ancient_Wars__Sparta.jpg,game.php?id=38350,-1,-1,-1,-1
1797,Adventures on the Polluted Islands,gameimages/38494_Adventures_on_the_Polluted_Islands.jpg,game.php?id=38494,-1,-1,-1,-1
1798,Akin,gameimages/38509_Akin.jpg,game.php?id=38509,-1,-1,-1,-1
1799,Awakening of Solutio,gameimages/38617_Awakening_of_Solutio.jpg,game.php?id=38617,-1,-1,-1,-1
1800,Aurora Nights,gameimages/38697_Aurora_Nights.jpg,game.php?id=38697,40,52,2,55
1801,Arkshot,gameimages/38745_Arkshot.jpg,game.php?id=38745,-1,-1,-1,-1
1802,Alien Quake,gameimages/38774_Alien_Quake.png,game.php?id=38774,-1,-1,-1,-1
1803,A Legend of Luca,gameimages/38792_A_Legend_of_Luca.jpg,game.php?id=38792,-1,-1,-1,-1
1804,Anarcute,gameimages/39100_Anarcute.jpg,game.php?id=39100,6.5,8,-1,6.5
1805,Alien Breed Trilogy,gameimages/39176_Alien_Breed_Trilogy.jpg,game.php?id=39176,-1,-1,-1,-1
1806,AIM: Artificial Intelligence Machine,gameimages/39178_AIM_Artificial_Intelligence_Machine.jpg,game.php?id=39178,-1,-1,-1,-1
1807,Android John,gameimages/39190_Android_John.jpg,game.php?id=39190,-1,-1,-1,-1
1808,Awakened,gameimages/39310_Awakened.jpg,game.php?id=39310,-1,-1,-1,-1
1809,Amnesia: Final Revelations,gameimages/39349_Amnesia_Final_Revelations.jpg,game.php?id=39349,-1,-1,-1,-1
1810,Alteric,gameimages/39497_Alteric.jpg,game.php?id=39497,-1,-1,-1,-1
1811,Able Black,gameimages/39527_Able_Black.jpg,game.php?id=39527,-1,-1,-1,-1
1812,A Detective's Novel,gameimages/39756_A_Detectives_Novel.jpg,game.php?id=39756,1.5,-1,2.5,2.5
1813,Adventure World,gameimages/39758_Adventure_World.jpg,game.php?id=39758,-1,-1,5,5
1814,Ace of Protectors,gameimages/39757_Ace_of_Protectors.jpg,game.php?id=39757,-1,9,13.5,11
1815,A Dead World's Dream,gameimages/40128_A_Dead_Worlds_Dream.jpg,game.php?id=40128,-1,-1,-1,-1
1816,Apocalypse: Party's Over,gameimages/40189_Apocalypse_Partys_Over.jpg,game.php?id=40189,-1,-1,-1,-1
1817,A Healer Only Lives Twice,gameimages/40208_A_Healer_Only_Lives_Twice.jpg,game.php?id=40208,3,4.5,-1,3.5
1818,Assassin's Creed Chronicles,gameimages/40343_Assassins_Creed_Chronicles.jpg,game.php?id=40343,20,-1,-1,-1
1819,Astyanax,gameimages/40775_Astyanax.jpg,game.php?id=40775,-1,-1,1,1
1820,Aircraft War X,gameimages/40542_Aircraft_War_X.jpg,game.php?id=40542,-1,-1,-1,-1
1821,Anthelion,gameimages/40599_Anthelion.jpg,game.php?id=40599,-1,-1,-1,-1
1822,ALONE?,gameimages/40649_ALONE.jpg,game.php?id=40649,22,-1,-1,22
1823,Adventures of Fluzz,gameimages/40665_Adventures_of_Fluzz.jpg,game.php?id=40665,-1,-1,-1,-1
1824,Assault on Arnhem,gameimages/40691_Assault_on_Arnhem.jpg,game.php?id=40691,-1,-1,-1,-1
1825,AcrossFlash,gameimages/40714_AcrossFlash.jpg,game.php?id=40714,-1,-1,-1,-1
1826,Alpha Decay,gameimages/40751_Alpha_Decay.jpg,game.php?id=40751,-1,-1,-1,-1
1827,Along the Edge,gameimages/40790_Along_the_Edge.jpg,game.php?id=40790,1.5,-1,-1,1.5
1828,Airport Fire Department: The Simulation,gameimages/40815_Airport_Fire_Department_-_The_Simulation.jpg,game.php?id=40815,-1,-1,-1,-1
1829,Astroflux,gameimages/41098_Astroflux.jpg,game.php?id=41098,-1,-1,-1,-1
1830,Amihailu in Dreamland,gameimages/41096_Amihailu_in_Dreamland.jpg,game.php?id=41096,-1,-1,-1,-1
1831,Archimedes,gameimages/41409_Archimedes.jpg,game.php?id=41409,1.5,2,-1,2
1832,Aim Hero,gameimages/41620_Aim_Hero.jpg,game.php?id=41620,-1,-1,-1,-1
1833,Autumn Dream,gameimages/41621_Autumn_Dream.jpg,game.php?id=41621,30,-1,40,35
1834,Alice's Patchworks 2,gameimages/41641_Alices_Patchworks_2.jpg,game.php?id=41641,-1,7.5,-1,7.5
1835,Aegis (2016),gameimages/41788_Aegis.jpg,game.php?id=41788,-1,-1,-1,-1
1836,Asterix (1991),gameimages/41849_Asterix.jpg,game.php?id=41849,2.5,-1,-1,2.5
1837,Altar Guardian,gameimages/41895_Altar_Guardian.jpg,game.php?id=41895,-1,-1,-1,-1
1838,Another Brick in the Mall,gameimages/41961_Another_Brick_in_the_Mall.jpg,game.php?id=41961,-1,-1,-1,-1
1839,Asterix (1992),gameimages/41967_Asterix_(1992).png,game.php?id=41967,-1,-1,-1,-1
1840,Andoran Skye XD,gameimages/42345_Andoran_Skye_XD.jpg,game.php?id=42345,-1,-1,-1,-1
1841,Adam Wolfe,gameimages/42393_Adam_Wolfe.jpg,game.php?id=42393,5,5.5,5.5,5.5
1842,Avalon Legends Solitaire 2,gameimages/42399_Avalon_Legends_Solitaire_2.jpg,game.php?id=42399,14,-1,-1,14
1843,A Magical High School Girl,gameimages/42412_A_Magical_High_School_Girl.jpg,game.php?id=42412,12,12.5,-1,12.5
1844,Awareness Rooms,gameimages/42447_Awareness_Rooms.jpg,game.php?id=42447,1,1,1.5,1.5
1845,Aplowcalypse,gameimages/42451_Aplowcalypse.jpg,game.php?id=42451,-1,-1,-1,-1
1846,Angel Express,gameimages/42448_Angel_Express.jpg,game.php?id=42448,-1,-1,-1,-1
1847,Adventure Time: Artifact Checking,gameimages/42454_Adventure_Time_Artifact_Checking.jpg,game.php?id=42454,-1,-1,-1,-1
1848,Air Missions: HIND,gameimages/42502_Air_Missions_HIND.jpg,game.php?id=42502,-1,-1,-1,-1
1849,Aztecalypse,gameimages/42517_Aztecalypse.jpg,game.php?id=42517,-1,-1,-1,-1
1850,Adrenaline Adventure,gameimages/42534_Adrenaline_Adventure.jpg,game.php?id=42534,-1,-1,-1,-1
1851,A Game of Changes,gameimages/42617_A_Game_of_Changes.jpg,game.php?id=42617,-1,-1,-1,-1
1852,After Life: Story of a Father,gameimages/42621_After_Life_-_Story_of_a_Father.jpg,game.php?id=42621,-1,-1,-1,-1
1853,ARK BOX Unlimited,gameimages/42625_ARK_BOX_Unlimited.jpg,game.php?id=42625,-1,-1,-1,-1
1854,Alien Hostage (2016),gameimages/42632_Alien_Hostage.jpg,game.php?id=42632,-1,-1,-1,-1
1855,Agent Walker: Secret Journey,gameimages/42691_Agent_Walker_Secret_Journey.jpg,game.php?id=42691,2.5,2.5,2.5,2.5
1856,Astral Domine,gameimages/42779_Astral_Domine.jpg,game.php?id=42779,-1,-1,-1,-1
1857,Acro Storm,gameimages/42800_Acro_Storm.jpg,game.php?id=42800,-1,-1,-1,-1
1858,A Box Full Of Joy,gameimages/42860_A_Box_Full_Of_Joy.jpg,game.php?id=42860,-1,-1,-1,-1
1859,Angels of Death,gameimages/43253_Angels_of_Death.jpg,game.php?id=43253,7.5,-1,10.5,9.5
1860,ARAYA,gameimages/43322_ARAYA.jpg,game.php?id=43322,-1,-1,-1,-1
1861,A Foretold Affair,gameimages/43434_A_Foretold_Affair.png,game.php?id=43434,4,-1,17.5,10.5
1862,Alwa's Awakening,gameimages/43500_Alwas_Awakening.jpg,game.php?id=43500,9.5,10.5,11,10.5
1863,Angels with Scaly Wings,gameimages/43572_Angels_with_Scaly_Wings.jpg,game.php?id=43572,9,17,17,13
1864,Alchemist (2016),gameimages/43668_Alchemist.jpg,game.php?id=43668,-1,-1,-1,-1
1865,Attempt[42],gameimages/43674_Attempt[42].jpg,game.php?id=43674,-1,-1,-1,-1
1866,Alex Kidd BMX Trial,gameimages/43926_Alex_Kidd_BMX_Trial.jpg,game.php?id=43926,15,-1,-1,15
1867,Axes and Acres,gameimages/43933_Axes_and_Acres.jpg,game.php?id=43933,-1,-1,-1,-1
1868,Automata Empire,gameimages/44157_Automata_Empire.jpg,game.php?id=44157,-1,-1,-1,-1
1869,Axis Football 2016,gameimages/44176_Axis_Football_2016.jpg,game.php?id=44176,5,-1,-1,-1
1870,aMAZEing Adventures,gameimages/44286_aMAZEing_adventures.jpg,game.php?id=44286,2.5,-1,-1,2.5
1871,A Step Into Darkness,gameimages/44295_A_Step_Into_Darkness.jpg,game.php?id=44295,-1,-1,-1,-1
1872,Avalon (1984),gameimages/44430_Avalon_(1984).jpg,game.php?id=44430,-1,-1,-1,-1
1873,Alpacapaca Dash,gameimages/44512_Alpacapaca_Dash.jpg,game.php?id=44512,-1,-1,-1,-1
1874,A Demon's Game - Episode 1,gameimages/44519_A_Demons_Game_-_Episode_1.jpg,game.php?id=44519,-1,-1,-1,-1
1875,Ascender (2017),gameimages/44596_Ascender.jpg,game.php?id=44596,-1,-1,-1,-1
1876,Another Adventure,gameimages/44672_Another_Adventure.jpg,game.php?id=44672,55,-1,1,1
1877,Anime Studio Simulator,gameimages/44870_Anime_Studio_Simulator.jpg,game.php?id=44870,-1,-1,-1,-1
1878,Assassination Box,gameimages/44899_Assassination_Box.jpg,game.php?id=44899,-1,-1,-1,-1
1879,Atomic 79,gameimages/45046_Atomic_79.jpg,game.php?id=45046,-1,-1,-1,-1
1880,Arcane RERaise,gameimages/45058_-_Arcane_RERaise.jpg,game.php?id=45058,-1,-1,1,1
1881,Aaero,gameimages/45062_Aaero.jpg,game.php?id=45062,1.5,-1,-1,1.5
1882,Asura,gameimages/45067_Asura.jpg,game.php?id=45067,3,8.5,-1,6
1883,Alien Invasion: Tower Defense,gameimages/45081_Alien_Invasion_Tower_Defense.jpg,game.php?id=45081,-1,-1,-1,-1
1884,Ananias (2017),gameimages/45103_Ananias_Roguelike.jpg,game.php?id=45103,-1,-1,-1,-1
1885,Ancient Go,gameimages/45104_Ancient_Go.jpg,game.php?id=45104,-1,-1,-1,-1
1886,Army Gals,gameimages/45182_Army_Gals.jpg,game.php?id=45182,-1,5.5,9,7.5
1887,Asghan: The Dragon Slayer,gameimages/45189_Asghan_The_Dragon_Slayer.png,game.php?id=45189,-1,-1,-1,-1
1888,Akihabara - Feel the Rhythm,gameimages/45254_Akihabara_-_Feel_the_Rhythm.jpg,game.php?id=45254,2,-1,-1,2
1889,A Girls Fabric Face,gameimages/45267_A_Girls_Fabric_Face.jpg,game.php?id=45267,-1,-1,-1,-1
1890,Academagia: The Making of Mages,gameimages/45523_Academagia_The_Making_of_Mages.jpg,game.php?id=45523,-1,-1,-1,-1
1891,Attack Heroes,gameimages/45578_Attack_Heroes.jpg,game.php?id=45578,-1,-1,-1,-1
1892,Animation Throwdown: The Quest for Cards,gameimages/45615_Animation_Throwdown_The_Quest_for_Cards.jpg,game.php?id=45615,-1,-1,-1,-1
1893,Aven Colony,gameimages/45626_Aven_Colony.jpg,game.php?id=45626,14,-1,-1,14
1894,An Alien with a Magnet,gameimages/45661_An_Alien_with_a_Magnet.jpg,game.php?id=45661,1,-1,4.5,2.5
1895,Ashbourne,gameimages/45711_Ashbourne.jpg,game.php?id=45711,-1,-1,-1,-1
1896,Ant-gravity: Tiny's Adventure,gameimages/45839_Ant-gravity_Tinys_Adventure.jpg,game.php?id=45839,-1,-1,-1,-1
1897,Armored Gear,gameimages/45843_Armored_Gear.jpg,game.php?id=45843,-1,-1,-1,-1
1898,Amber Tail Adventure,gameimages/45857_Amber_Tail_Adventure.jpg,game.php?id=45857,-1,-1,-1,-1
1899,Atom Fishing II,gameimages/45924_Atom_Fishing_II.jpg,game.php?id=45924,-1,-1,-1,-1
1900,Afghanistan '11,gameimages/46068_Afghanistan_11.jpg,game.php?id=46068,-1,-1,-1,-1
1901,Archery Practice VR,gameimages/46238_Archery_Practice_VR.jpg,game.php?id=46238,-1,-1,-1,-1
1902,Ambre - A Heartbreaking Kinetic Novel,gameimages/46343_Ambre.jpg,game.php?id=46343,-1,-1,1,1
1903,Anthem,gameimages/46387_Anthem.jpg,game.php?id=46387,-1,-1,-1,-1
1904,A Way Out,gameimages/46386_A_Way_Out.jpg,game.php?id=46386,-1,-1,-1,-1
1905,AVATARIKA,gameimages/46518_AVATARIKA.jpg,game.php?id=46518,-1,-1,-1,-1
1906,Age of Heroes: Conquest,gameimages/46519_Age_of_Heroes_Conquest.jpg,game.php?id=46519,-1,-1,-1,-1
1907,Amigo VR,gameimages/46520_Amigo_VR.jpg,game.php?id=46520,-1,-1,-1,-1
1908,Adventuring Gentleman,gameimages/46661_Adventuring_Gentleman.jpg,game.php?id=46661,-1,-1,-1,-1
1909,Army of Pixels,gameimages/46703_Army_of_Pixels.jpg,game.php?id=46703,-1,-1,-1,-1
1910,Atomine,gameimages/46757_Atomine.jpg,game.php?id=46757,-1,-1,-1,-1
1911,A Fear Of Heights And Other Things,gameimages/46913_A_Fear_Of_Heights_And_Other_Things.jpg,game.php?id=46913,-1,-1,-1,-1
1912,Army General,gameimages/47087_Army_General.jpg,game.php?id=47087,-1,-1,-1,-1
1913,AWAY,gameimages/47086_AWAY.jpg,game.php?id=47086,-1,-1,-1,-1
1914,Airport Madness 3D,gameimages/47132_Airport_Madness_3D.jpg,game.php?id=47132,-1,-1,-1,-1
1915,Andromedum,gameimages/47143_Andromedum.jpg,game.php?id=47143,-1,-1,-1,-1
1916,Antihero (2017),gameimages/47267_Antihero.jpg,game.php?id=47267,4.5,-1,-1,4.5
1917,ADK Damashii,gameimages/47357_ADK_Damashii.jpg,game.php?id=47357,-1,-1,-1,-1
1918,Adventure Rage,gameimages/47422_Adventure_Rage.jpg,game.php?id=47422,-1,-1,2,2
1919,Axis and Allies (2004),gameimages/47440_Axis_and_Allies_(2004).jpg,game.php?id=47440,17,-1,-1,17
1920,Alvora Tactics,gameimages/47434_Alvora_Tactics.jpg,game.php?id=47434,-1,15,-1,15
1921,Ancient Guardian,gameimages/47591_Ancient_Guardian.jpg,game.php?id=47591,-1,-1,-1,-1
1922,Arcade Tale,gameimages/47666_Arcade_Tale.jpg,game.php?id=47666,-1,-1,-1,-1
1923,Aetherspace,gameimages/47731_Aetherspace.jpg,game.php?id=47731,-1,-1,-1,-1
1924,Astro Boy: Edge of Time,gameimages/47732_Astro_Boy_Edge_of_Time.jpg,game.php?id=47732,-1,-1,-1,-1
1925,Anyland (2016),gameimages/48026_Anyland.jpg,game.php?id=48026,-1,-1,-1,-1
1926,Adventure Craft,gameimages/48289_Adventure_Craft.jpg,game.php?id=48289,-1,-1,-1,-1
1927,Aerial Destruction,gameimages/48190_Aerial_Destruction.jpg,game.php?id=48190,-1,-1,2,2
1928,Across The Moment,gameimages/48189_Across_The_Moment.jpg,game.php?id=48189,-1,-1,-1,-1
1929,AFTERGRINDER,gameimages/48306_AFTERGRINDER.jpg,game.php?id=48306,-1,-1,-1,-1
1930,Adventures of Abrix,gameimages/48378_Adventures_of_Abrix.jpg,game.php?id=48378,-1,-1,-1,-1
1931,Alchemyland,gameimages/48481_Alchemyland.jpg,game.php?id=48481,-1,-1,2.5,2.5
1932,Animal Herding,gameimages/48510_Animal_Herding.jpg,game.php?id=48510,-1,-1,-1,-1
1933,Aliens X,gameimages/48512_Aliens_X.jpg,game.php?id=48512,-1,-1,-1,-1
1934,Army Craft,gameimages/48623_Army_Craft.jpg,game.php?id=48623,-1,-1,-1,-1
1935,Adventures of the Worm,gameimages/49168_Adventures_of_the_Worm.jpg,game.php?id=49168,-1,-1,-1,-1
1936,A Goo Adventure,gameimages/49361_A_Goo_Adventure.jpg,game.php?id=49361,-1,-1,-1,-1
1937,Arcana Heart 2,gameimages/49480_Arcana_Heart_2.jpg,game.php?id=49480,35,-1,-1,35
1938,Aquila Bird Flight Simulator,gameimages/49657_Aquila_Bird_Flight_Simulator.jpg,game.php?id=49657,-1,-1,-1,-1
1939,Arena (2017),gameimages/49658_Arena.jpg,game.php?id=49658,-1,-1,-1,-1
1940,Airport CEO,gameimages/49707_Airport_CEO.jpg,game.php?id=49707,-1,-1,-1,-1
1941,Age of Rivals,gameimages/49718_Age_of_Rivals.jpg,game.php?id=49718,13.5,-1,-1,13.5
1942,aMAZE ZER0,gameimages/49744_aMAZE_ZER0.jpg,game.php?id=49744,-1,-1,-1,-1
1943,Assault Trooper,gameimages/49894_Assault_Trooper.jpg,game.php?id=49894,1.5,-1,-1,1.5
1944,Artania,gameimages/50107_Artania.jpg,game.php?id=50107,-1,-1,-1,-1
1945,Athopiu - The Final Rebirth of Hopeless Incarnate,gameimages/50211_Athopiu_-_The_Final_Rebirth_of_Hopeless_Incarnate.jpg,game.php?id=50211,-1,-1,-1,-1
1946,aMAZE Dark Times,gameimages/50373_aMAZE_Dark_Times.jpg,game.php?id=50373,-1,-1,-1,-1
1947,Ameline and the Ultimate Burger,gameimages/50504_Ameline_and_the_Ultimate_Burger.jpg,game.php?id=50504,-1,-1,-1,-1
1948,Azulgar Star Commanders,gameimages/50591_Azulgar_Star_Commanders.jpg,game.php?id=50591,-1,-1,-1,-1
1949,Abyssal Fall,gameimages/50536_Abyssal_Fall.jpg,game.php?id=50536,-1,-1,-1,-1
1950,An Occasional Dream,gameimages/50880_An_Occasional_Dream.jpg,game.php?id=50880,-1,-1,-1,-1
1951,Advent Rising,gameimages/256px-Adventrisingbox.jpg,game.php?id=210,8,8,9,8
1952,Aero the Acro-Bat 2,gameimages/Aero_the_Acro-Bat_2_Coverart.png,game.php?id=243,4.5,-1,6.5,5
1953,AirForce Delta,gameimages/AirForceDelta.JPG,game.php?id=302,10,12,14,12
1954,Akai Katana,gameimages/2021146-akai_katana_shin_artwork_1_large.jpg,game.php?id=307,40,-1,-1,40
1955,Alien Breed,gameimages/250px-Alien_Breed_cover_art.jpg,game.php?id=345,4.5,-1,-1,-1
1956,Alundra,gameimages/252px-Alundra.jpg,game.php?id=414,28.5,32.5,36.5,32
1957,America's Army,gameimages/Americas_Army1.jpg,game.php?id=425,-1,-1,-1,-1
1958,Another Code: R - A Journey into Lost Memories,gameimages/256px-AnothercodeRlostmemories.jpg,game.php?id=501,16.5,18.5,21,18
1959,Art Style: PiCOPiCT,gameimages/200px-PiCOPiCT_main_screen.PNG,game.php?id=634,2,3.5,18,4
1960,Atomic Bomberman,gameimages/250px-Atomic_bombermancov.jpg,game.php?id=712,12,-1,-1,12
1961,Attack of the Friday Monsters! A Tokyo Tale,gameimages/2470811-attack.jpg,game.php?id=12208,3,3.5,5.5,3.5
1962,AeroWings,gameimages/Aerowings.jpg,game.php?id=16023,-1,-1,-1,-1
1963,Amazon: Guardians of Eden,gameimages/amazon-guardians-of-eden-1717.jpg,game.php?id=16669,3,-1,-1,3
1964,Atlantis II,gameimages/Atlantis_2_Beyond_Atlantis_header.jpg,game.php?id=30501,5,-1,12.5,9
1965,Aveyond 4: Shadow Of The Mist,gameimages/34077_Aveyond_4_Shadow_Of_The_Mist.jpg,game.php?id=34077,-1,-1,-1,-1
1966,Automobilista,gameimages/35511_Automobilista.jpg,game.php?id=35511,-1,-1,-1,-1
1967,Aerial Assault,gameimages/41037_Aerial_Assault.jpg,game.php?id=41037,2.5,-1,-1,2.5
1968,Atelier Shallie Plus: Alchemists of the Dusk Sea,gameimages/43016_Atelier_Shallie_Plus_Alchemists_of_the_Dusk_Sea.jpg,game.php?id=43016,32,36.5,-1,35
